
Training: |          | 0/? [00:00<?, ?it/s]
Epoch 0:  18%|█▊        | 101/558 [10:11<46:08,  0.17it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  18%|█▊        | 102/558 [10:16<45:57,  0.17it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  18%|█▊        | 102/558 [10:16<45:57,  0.17it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  18%|█▊        | 103/558 [10:22<45:48,  0.17it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  18%|█▊        | 103/558 [10:22<45:48,  0.17it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  19%|█▊        | 104/558 [10:27<45:39,  0.17it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  19%|█▊        | 104/558 [10:27<45:39,  0.17it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  19%|█▉        | 105/558 [10:32<45:28,  0.17it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  19%|█▉        | 105/558 [10:32<45:28,  0.17it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  19%|█▉        | 106/558 [10:37<45:17,  0.17it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  19%|█▉        | 106/558 [10:37<45:17,  0.17it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  19%|█▉        | 107/558 [10:43<45:11,  0.17it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  19%|█▉        | 107/558 [10:43<45:11,  0.17it/s, v_num=3, train_loss_step=3.490]
Epoch 0:  19%|█▉        | 108/558 [10:48<45:01,  0.17it/s, v_num=3, train_loss_step=3.490]
Epoch 0:  19%|█▉        | 108/558 [10:48<45:01,  0.17it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  20%|█▉        | 109/558 [10:53<44:50,  0.17it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  20%|█▉        | 109/558 [10:53<44:50,  0.17it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  20%|█▉        | 110/558 [10:58<44:42,  0.17it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  20%|█▉        | 110/558 [10:58<44:42,  0.17it/s, v_num=3, train_loss_step=3.530]
Epoch 0:  20%|█▉        | 111/558 [11:03<44:31,  0.17it/s, v_num=3, train_loss_step=3.530]
Epoch 0:  20%|█▉        | 111/558 [11:03<44:31,  0.17it/s, v_num=3, train_loss_step=3.490]
Epoch 0:  20%|██        | 112/558 [11:08<44:22,  0.17it/s, v_num=3, train_loss_step=3.490]
Epoch 0:  20%|██        | 112/558 [11:08<44:22,  0.17it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  20%|██        | 113/558 [11:13<44:12,  0.17it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  20%|██        | 113/558 [11:13<44:12,  0.17it/s, v_num=3, train_loss_step=3.490]
Epoch 0:  20%|██        | 114/558 [11:18<44:02,  0.17it/s, v_num=3, train_loss_step=3.490]
Epoch 0:  20%|██        | 114/558 [11:18<44:02,  0.17it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  21%|██        | 115/558 [11:23<43:52,  0.17it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  21%|██        | 115/558 [11:23<43:52,  0.17it/s, v_num=3, train_loss_step=3.520]
